time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
8.5763447827e-11,30015575.466779448,12089.97219025014
8.5924050527e-11,30015578.134523526,12090.444256466304
8.6084653227e-11,30015571.1210228,12090.0983724024
8.6245255927e-11,30015573.42500734,12091.120208278773
8.6405858627e-11,30015574.302432675,12091.310040535162
8.6566461327e-11,30015573.651751686,12090.65535072362
8.6727064027e-11,30015565.614675134,12090.015194546078
8.6887666727e-11,30015570.14312344,12090.210601149089
8.7048269427e-11,30015567.95681044,12089.818096321434
8.7208872127e-11,30015569.27805262,12090.065331806478
8.7369474827e-11,30015568.550533544,12089.792122291698
8.7530077527e-11,30015569.072798084,12090.095300386256
8.7690680227e-11,30015567.201885495,12090.821062688361
8.7851282927e-11,30015579.138755698,12090.312388842092
8.8011885627e-11,30015570.993142895,12090.286640186621
8.8172488327e-11,30015577.1372805,12089.682715490442
8.8333091027e-11,30015573.591574565,12090.536245051884
8.8493693727e-11,30015573.768886685,12090.25074838192
8.8654296427e-11,30015576.791791547,12090.058699851605
8.8814899127e-11,30015574.140708447,12089.739194985412
8.8975501827e-11,30015569.333937436,12090.127744305528
8.9136104527e-11,30015577.420982737,12090.10292606852
8.9296707227e-11,30015567.198129725,12090.162504414406
8.9457309927e-11,30015572.961310305,12089.904240519734
8.9617912627e-11,30015573.364293683,12088.789653723457
8.9778515327e-11,30015574.506614126,12089.243545968491
8.9939118027e-11,30015569.79763448,12088.788372084296
9.0099720727e-11,30015579.299421005,12089.842749603773
9.0260323427e-11,30015568.816515885,12089.463508016419
9.0420926127e-11,30015575.314741205,12088.984237806471
9.0581528827e-11,30015574.348659817,12088.42388606089
9.0742131527e-11,30015578.85238493,12088.303941736114
9.0902734227e-11,30015567.983693928,12088.55418461848
9.1063336927e-11,30015564.421327025,12087.854405966575
9.1223939627e-11,30015572.219841257,12087.586002479246
9.1384542327e-11,30015581.614701137,12087.738842527378
9.1545145027e-11,30015583.368478723,12087.31971305273
9.1705747727e-11,30015578.197411645,12087.63291429686
9.1866350427e-11,30015573.913441725,12087.885336744224
9.2026953127e-11,30015573.936541136,12086.932551394057
9.2187555827e-11,30015571.42676553,12086.659251883204
9.2348158527e-11,30015576.35120808,12086.57832609777
9.2508761227e-11,30015582.409908857,12086.172933142097
9.2669363927e-11,30015569.911550265,12086.45581872138
9.2829966627e-11,30015572.136550568,12085.883886561878
9.2990569327e-11,30015571.820613623,12086.653989476017
